id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7270,¡¡Great Loft in Palermo Hollywood!!,18822,Toni,,Palermo,-34.58241,-58.43382,Entire home/apt,1930,20,14,2018-04-30,0.15,1,363
11508,Amazing Luxurious Apt-Palermo Soho,42762,Candela,,Palermo,-34.58225,-58.4246,Entire home/apt,3406,2,25,2019-08-13,0.28,1,219
12463,Room in Recoleta - awesome location,48799,Matt,,Recoleta,-34.59761,-58.39468,Private room,1362,1,20,2017-12-11,0.17,1,365
13095,Standard Room at Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59382,-58.42994,Private room,2554,1,1,2018-12-18,0.11,7,365
13096,Standard Room in Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59398,-58.42853,Private room,2554,1,0,,,7,365
13097,Standard Room at Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59381,-58.43007,Private room,2554,1,0,,,7,365
13099,Lofty room in Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59362,-58.42984,Private room,3406,1,0,,,7,365
13100,Master Room in Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59288,-58.4301,Private room,3973,1,1,2017-11-23,0.04,7,365
14222,"RELAX IN HAPPY HOUSE - PALERMO, BUENOS AIRES",55825,Manuel,,Palermo,-34.58777,-58.41106,Entire home/apt,2157,5,86,2019-08-21,0.98,3,354
14711,SPECTACULAR ANCIENT HOUSE,57770,Cintia,,Monserrat,-34.60913,-58.37372,Entire home/apt,6811,1,0,,,1,365
15074,ROOM WITH RIVER SIGHT,59338,Monica,,Nuñez,-34.53724,-58.4658,Private room,1703,29,0,,,1,365
15889,ROOM W /BALCONY-DOWNTOWN ......,62183,Sonia,,Balvanera,-34.6029,-58.4114,Private room,1987,3,6,2014-06-01,0.06,2,365
16695,DUPLEX LOFT 2 - SAN TELMO,64880,Elbio Mariano,,Monserrat,-34.61385,-58.37706,Entire home/apt,3689,1,43,2019-09-01,0.41,11,348
16696,BIGDUPLEX LOFT IN SAN TELMO (3),64880,Elbio Mariano,,Monserrat,-34.61469,-58.37421,Entire home/apt,2838,1,50,2019-07-16,0.46,11,347
16697,Small Duplex Loft in San Telmo (8),64880,Elbio Mariano,,Monserrat,-34.61427,-58.37488,Entire home/apt,2554,1,22,2019-04-16,0.21,11,353
17451,A terrace in Buenos Aires,67732,Karen,,Belgrano,-34.55811,-58.46462,Private room,2157,2,0,,,1,87
17937,RENT APART RECOLETA BS AS,69167,Gabriela,,Monserrat,-34.60962,-58.37326,Private room,2100,1,0,,,4,364
17993,TEMPORARY RENT CUTE APARTMENT IN MICROCENTRO,68689,Maritza,,San Nicolas,-34.60175,-58.3786,Entire home/apt,2554,3,7,2018-08-01,0.07,2,222
18007,apartament in San Telmo,69404,Marcelo,,Monserrat,-34.6154,-58.3778,Entire home/apt,19866,1,0,,,1,365
18061,"Quirky, sunny & spacious - 5 px max",69605,Alejandra,,San Telmo,-34.61986,-58.36947,Entire home/apt,2554,4,144,2019-01-13,1.26,1,114
19583,"Studio in Recoleta , for two people.",74263,Arturo Raul,,Recoleta,-34.59593,-58.39257,Entire home/apt,1930,2,199,2019-07-31,1.94,1,324
20062,PENTHOUSE /Terrace & pool /City views /2bedrooms,75891,Sergio,,Palermo,-34.58079,-58.44203,Entire home/apt,5960,2,208,2019-09-23,1.83,3,141
20429,Hermoso  y acogedor departamento.,77065,Marcelo,,Constitucion,-34.62108,-58.38677,Entire home/apt,1987,15,0,,,1,90
21807,Comfortable apartment in San Telmo,83312,Graciela,,San Telmo,-34.62225,-58.37239,Entire home/apt,2838,6,0,,,2,310
21816,Apartment at Faena Hotel,83130,Marce,,Puerto Madero,-34.61407,-58.36187,Entire home/apt,10217,6,0,,,1,178
21837,Comfortable studio in Callao Avenue,80208,Olga,,Monserrat,-34.60807,-58.37224,Entire home/apt,3406,3,0,,,1,314
23798,"CHIC, LIGHT, SPACIOUS LOFT APPT- SAN TELMO",94615,Nicola,,Monserrat,-34.61495,-58.37319,Entire home/apt,2838,3,45,2019-09-21,0.50,1,30
24157,"Fun, Hip, Friendly San Telmo Loft",97165,Angela,,San Telmo,-34.62057,-58.36765,Entire home/apt,3689,3,93,2018-01-28,0.84,6,179
24713,"BEAUTIFUL, EXCELLENT UBICATION/OBELISK  5 STARS!!!",100743,Griselda,,San Nicolas,-34.6034,-58.37867,Entire home/apt,1987,1,321,2019-08-25,4.05,7,324
24763,Amazing LOFTpalermo: contemporary and cool,101049,Sebastian,,Chacarita,-34.58681,-58.44476,Entire home/apt,3349,10,32,2018-11-08,0.31,1,89
25876,Stylish & Comfortable Apartment,108864,Luis,,San Nicolas,-34.59999,-58.37851,Entire home/apt,2270,3,218,2019-08-28,2.02,1,270
26258,Huge 473sqf Studio @ Palermo University area,111013,Daniel,,Balvanera,-34.5991,-58.41053,Entire home/apt,1987,7,2,2013-10-23,0.02,2,362
26757,"Sunny Terrace, Cozy Loft, Sleeps 4 in San Telmo",97165,Angela,,San Telmo,-34.62199,-58.36883,Entire home/apt,4257,3,78,2019-06-21,0.71,6,142
27562,Modern & comfortable apartment at best location,119120,Julieta,,Palermo,-34.58095,-58.40461,Entire home/apt,3406,4,7,2019-09-20,0.07,2,24
27631,Apartment for rent in Recoleta,119446,Inés,,Recoleta,-34.591,-58.39039,Entire home/apt,2781,2,91,2019-08-31,0.82,1,342
27991,One bedroom Apt on corner Corrientes and Araoz.,120567,Pablo,,Villa Crespo,-34.59984,-58.43692,Entire home/apt,3122,10,32,2019-05-01,0.29,2,365
28244,Loft in Palermo Hollywood.Pool 617,119613,Marcos,,Palermo,-34.57628,-58.43456,Entire home/apt,3008,5,22,2019-08-01,0.32,7,83
29421,Best Location Las Cañitas 1 Bed Apt,126458,Adriana,,Palermo,-34.57066,-58.43211,Entire home/apt,2554,3,0,,,2,365
29983,Depto de 1 ambiente en Recoleta,129235,Carolina,,Recoleta,-34.59925,-58.3908,Entire home/apt,4427,2,0,,,1,365
29990,"Funky & Stylish Apartment, Palermo",129245,Savas,,Palermo,-34.58521,-58.42739,Entire home/apt,2781,3,154,2019-07-26,1.42,1,74
31469,Beautiful Apartment with a GARDEN,135120,Flor,,Palermo,-34.56887,-58.4332,Entire home/apt,3746,1,7,2017-02-28,0.12,3,359
31514,BEAUTY DUPLEX LOFT #4 SAN TELMO,64880,Elbio Mariano,,Monserrat,-34.61555,-58.37612,Entire home/apt,4257,1,26,2018-02-25,0.24,11,351
31920,Beautifull apartment in Belgrano!,137373,Nancy,,Belgrano,-34.56483,-58.46014,Entire home/apt,3406,30,0,,,1,365
35703,Charming studio in Palermo,150763,Viviana,,Recoleta,-34.59103,-58.40781,Entire home/apt,2270,4,78,2019-09-02,0.76,1,295
37347,Palermo/Las Cañitas Apartment ,161327,Mariano,,Palermo,-34.57185,-58.43286,Entire home/apt,2554,7,35,2019-01-30,0.34,12,186
41608,Palermo Soho Spectacular New Unit,181721,Yamila & Eyenit,,Palermo,-34.58576,-58.42803,Entire home/apt,4257,2,112,2019-07-06,1.11,1,299
42450,French Classic in San Telmo: Balcony over Defensa!,185437,Grisel,,Monserrat,-34.61544,-58.37258,Entire home/apt,5108,3,114,2019-09-04,1.17,2,145
45498,"LUXURY DUPLEX, fully equipped, 2Bd, pool & terrace",75891,Sergio,,Palermo,-34.58284,-58.44206,Entire home/apt,5392,2,100,2019-06-26,0.91,3,190
46639,Rent Apart Palermo Buenos Aires 5px,209005,Flor,,Palermo,-34.58861,-58.41647,Entire home/apt,5392,2,7,2018-11-04,0.12,3,363
48089,Recoleta Classic French-Style 2BDR,192475,Chris,,Recoleta,-34.58676,-58.38854,Entire home/apt,4257,7,99,2019-09-01,0.91,1,351
48527,French style apartment in Recoleta ,221661,Ricardo,,Recoleta,-34.58543,-58.39637,Entire home/apt,7265,3,1,2014-01-07,0.01,2,365
48535,Elegant apartment in downtown Bs.As,221044,Florencia,,Retiro,-34.59456,-58.37503,Entire home/apt,2838,90,0,,,1,364
48678,Grate & Luxury apartment Recoleta ,221661,Ricardo,,Recoleta,-34.58722,-58.39676,Private room,7265,3,1,2010-12-30,0.01,2,365
50778,Gorgeous 2bdrm in Awesome Recoleta,233651,Cameron,,Recoleta,-34.59072,-58.40064,Entire home/apt,2554,5,91,2019-04-22,0.84,6,169
52115,Little & beautifull Recoleta apt.,240731,Cecilia,,Recoleta,-34.59544,-58.39319,Entire home/apt,3406,5,1,2019-01-30,0.13,2,52
52511,San Telmo Apartment (Buenos Aires),242939,Gri,,Monserrat,-34.60886,-58.37349,Entire home/apt,3973,4,0,,,1,365
53097,Duplex 6 (2 rooms) in San Telmo,64880,Elbio Mariano,,Monserrat,-34.61405,-58.37444,Entire home/apt,3406,1,35,2019-08-27,0.33,11,344
53545,BEAUTIFUL APARTMENT IN SAN TELMO,249534,Facu,,San Telmo,-34.61932,-58.37113,Entire home/apt,3179,30,0,,,1,365
53905,Trendy studio in Villa Crespo!,252182,Victoria,,Villa Crespo,-34.59814,-58.43858,Entire home/apt,2100,3,75,2019-08-23,0.69,1,327
58778,❤️Amazing View!  1 Bedroom  Studio - UNO22❤️,281041,Michael,,Palermo,-34.58233,-58.42309,Entire home/apt,7095,1,25,2019-03-23,0.27,3,364
58789,❤️Best view in BA! 1 Bedroom Studio -UNO21❤️,281041,Michael,,Palermo,-34.58233,-58.42509,Entire home/apt,7095,1,22,2019-04-23,0.22,3,364
61282,Loft with Balcony in Belgrano,296398,Alejandro,,Nuñez,-34.55364,-58.4673,Entire home/apt,2100,3,132,2019-08-18,1.23,1,340
61882,Private Room in Buenos Aires City Center,122080,Catherine,,San Nicolas,-34.60142,-58.37094,Private room,1533,3,9,2015-06-17,0.08,7,365
65446,Luxury Premier Loft with Breathtaking Views  ★★★★★,319901,Ralf,,Palermo,-34.58092,-58.42515,Entire home/apt,6811,2,150,2019-09-10,1.52,33,279
65513,Comfortable apartment for 5 in BsAs,320183,Hortensia,,Retiro,-34.59811,-58.37779,Entire home/apt,6244,10,5,2018-10-12,0.06,4,175
65519,Great Apartment in Las Cañitas (Palermo) for 5,320183,Hortensia,,Palermo,-34.57004,-58.43118,Entire home/apt,7379,5,10,2018-08-31,0.14,4,359
66939,"★ Instaworthy Views, 20th Floor ★ Pool+Gym+Sauna",319901,Ralf,,Palermo,-34.58246,-58.42442,Entire home/apt,4995,2,246,2019-09-21,2.50,33,296
66940,Pool Party studio +  Views over the Pool  ❤,319901,Ralf,,Palermo,-34.58251,-58.42322,Entire home/apt,4541,2,210,2019-08-31,2.27,33,309
68173,"Best Area in Palermo, Luxury Studio",31299,Dave,,Palermo,-34.57977,-58.42945,Entire home/apt,3122,5,77,2019-03-28,0.74,5,230
68489,Best Block in Palermo Hollywood,31299,Dave,,Palermo,-34.58021,-58.43133,Entire home/apt,4541,3,137,2019-05-28,1.32,5,250
68800,RECOLETA PENTHOUSE w/ ROOFTOP TERRACE pet friendly,221405,Ximena,,Recoleta,-34.5931,-58.38844,Entire home/apt,21569,2,74,2019-08-31,0.90,1,260
68868,"Luxury Sky Loft , Dream View Apartment ★★★★★",319901,Ralf,,Palermo,-34.5814,-58.4251,Entire home/apt,6811,2,221,2019-09-01,2.20,33,245
69063,"Beautiful, great location, quiet, Nespresso.",344599,Danilo,,Recoleta,-34.59429,-58.39778,Entire home/apt,2157,1,173,2019-09-15,1.84,2,323
69086,Little Duplex Loft (1) San Telmo,64880,Elbio Mariano,,Monserrat,-34.61584,-58.37602,Entire home/apt,2270,1,32,2019-08-01,0.40,11,333
69880,"Gorgeous 2bd/2.5 bth, Rooftop Pool, Pal. Hollywood",315089,Max,,Palermo,-34.57732,-58.43892,Entire home/apt,6811,5,24,2017-02-28,0.23,8,355
70082,High category appartment Belgrano,353823,Maria De Los Angeles,,Palermo,-34.56928,-58.44377,Entire home/apt,2554,5,38,2019-06-25,0.37,1,365
71801,Studio in Recoleta most secure area,368954,Carlos,,Recoleta,-34.59591,-58.39931,Entire home/apt,3973,3,89,2019-08-31,0.85,1,364
72204,Beautiful house in Palermo SOHO,373629,Daniel,,Palermo,-34.58902,-58.42926,Entire home/apt,20547,3,18,2019-08-31,0.39,17,178
73180,Palermo Apt - Las Cañitas area,161327,Mariano,,Palermo,-34.5731,-58.43346,Entire home/apt,2554,10,25,2019-04-20,0.27,12,288
73680,Nice Studio in Palermo Soho,385499,Lujan,,Palermo,-34.59326,-58.41772,Entire home/apt,2270,3,27,2014-12-15,0.26,1,364
74383,Spectacular Penthouse 2BR with River &Sunrise view,319901,Ralf,,Palermo,-34.58632,-58.43241,Entire home/apt,12487,2,40,2019-09-14,0.41,33,249
75094,Amazing apartment in Recoleta,161327,Mariano,,Recoleta,-34.58875,-58.39603,Entire home/apt,2554,25,112,2019-08-04,1.08,12,139
75492,Studio Loft in Palermo Soho #1,400828,Jony,,Palermo,-34.58817,-58.42003,Entire home/apt,2724,2,301,2019-08-28,3.20,3,281
75526,GUAPO / Amazing Large Studio* with great views.,319901,Ralf,,Palermo,-34.58256,-58.42523,Entire home/apt,3973,2,95,2019-09-12,0.95,33,304
76005,"Heart of Recoleta, no better place!",315089,Max,,Recoleta,-34.5891,-58.39269,Entire home/apt,2270,5,6,2013-08-17,0.06,8,365
76385,Studio In Downtown Buenos Aires,407702,Ruy,,Monserrat,-34.61365,-58.3849,Entire home/apt,2554,2,317,2019-09-01,3.05,6,352
77024,Recoleta elegante 40m2 Juncal 1360 2C,411077,Luz,,Retiro,-34.5916,-58.38571,Entire home/apt,2838,3,21,2019-09-17,0.20,8,358
77404,Beautiful Duplex - Trendy Palermo,161327,Mariano,,Palermo,-34.56765,-58.43216,Entire home/apt,3689,7,18,2018-10-05,0.20,12,260
77704,PALERMO SOHO Cheap Little Apt,417020,Jorge Fernando,,Palermo,-34.58107,-58.42602,Entire home/apt,2441,7,114,2019-07-31,1.14,1,273
77752,#Nice Sunny Studio  FAST WiFI 10MB with Balcony!,417090,Mateo,,Recoleta,-34.59069,-58.39359,Entire home/apt,2270,1,186,2019-09-12,1.80,16,365
77776,"BUENOS AIRES, RECOLETA, 2 BEDROOM APT",417598,Rd,,Recoleta,-34.59002,-58.40479,Entire home/apt,4257,2,0,,,1,362
77860,Private room with balcony with view,402373,Daniel,,Palermo,-34.57269,-58.43395,Private room,3406,2,0,,,1,365
77942,Great room in Alto Palermo area,418692,Juliana,,San Cristobal,-34.62364,-58.39976,Private room,2838,1,1,2012-01-31,0.01,1,0
77994,Studio 1A - Corazon de San Telmo,64880,Elbio Mariano,,San Telmo,-34.62128,-58.37332,Entire home/apt,3406,2,5,2019-08-03,0.05,11,327
78005,"SOFA STUDIO, SAN TELMO, 1B",64880,Elbio Mariano,,San Telmo,-34.61952,-58.37123,Entire home/apt,2838,2,15,2019-08-22,0.16,11,360
78009,STUDIO DEFENSA 2A en San Telmo,64880,Elbio Mariano,,San Telmo,-34.61914,-58.37239,Entire home/apt,3973,2,40,2019-07-22,0.39,11,351
78014,STUDIO SOFA CAMA & PATIO,64880,Elbio Mariano,,San Telmo,-34.62025,-58.37252,Entire home/apt,2270,2,24,2019-05-13,0.24,11,362
78068,Lovely Place at a GREAT Location!,419383,Mariana Y Sebas,,Palermo,-34.58288,-58.40535,Entire home/apt,1987,3,18,2018-08-30,0.17,9,281
78351,"Apt in Palermo, Las Cañitas",420786,Carola,,Palermo,-34.57521,-58.42883,Entire home/apt,2554,5,8,2019-09-17,0.10,4,355
78685,Luminous Palermo 1BDR Apartment,419383,Mariana Y Sebas,,Palermo,-34.58332,-58.40643,Entire home/apt,2668,2,36,2019-05-12,0.36,9,292
78703,Amazing Studio with Terrace & BBQ,422878,Oscar,,Recoleta,-34.59477,-58.39501,Entire home/apt,2724,1,182,2019-09-20,1.93,2,286
79226,Petite Home,426420,Carolina,,Nuñez,-34.5522,-58.45802,Entire home/apt,2214,6,38,2019-07-14,0.39,1,265
79247,"Beautiful Apt in great location, 100% Good Reviews",426566,Egle,,Almagro,-34.61964,-58.41766,Entire home/apt,1305,5,41,2019-07-18,0.40,8,302
79766,Cozy 1Bdr Great Terrace! sun/view!!,422878,Oscar,,Recoleta,-34.59034,-58.39767,Entire home/apt,3689,1,163,2019-08-26,1.81,2,283
80950,best neighborhood! palermo,438269,Sherine,,Palermo,-34.59102,-58.43415,Entire home/apt,1703,30,1,2018-09-08,0.08,2,0
82623,GARDEN STUDIO FLAT w/swimming pool,449610,Antonio,,Colegiales,-34.57361,-58.45238,Entire home/apt,1476,5,40,2019-06-24,0.85,1,217
83035,"Central loc. Entire apt, all incl.",426566,Egle,,Boedo,-34.62107,-58.41608,Entire home/apt,1816,5,43,2019-08-31,0.42,8,23
83152,★ Budda Lounge - Dream View Studio ★,319901,Ralf,,Palermo,-34.58064,-58.42367,Entire home/apt,4541,2,83,2019-05-05,0.82,33,235
83440,GREAT! Apartment Alto Palermo,384997,Santiago,,Palermo,-34.59222,-58.41285,Entire home/apt,5676,30,4,2019-01-16,0.04,1,206
84033,Great apart with private terrace & chill out area.,458852,Maria,,Palermo,-34.586,-58.42534,Entire home/apt,3406,2,127,2019-08-27,1.25,2,255
84730,"Spotless apt. in a great location, Wi-Fi, balcony!",426566,Egle,,Almagro,-34.62099,-58.41753,Entire home/apt,1249,5,59,2019-07-28,0.63,8,320
84986,"Gorgeous Palermo, Buenos Aires, flatshare.",454822,D. / Lola,,Palermo,-34.57269,-58.41869,Private room,795,5,55,2019-07-16,0.54,2,185
85949,Modern & Luminous Apt in GreatLocation!,426566,Egle,,Almagro,-34.62007,-58.41728,Entire home/apt,1192,5,33,2019-07-28,0.33,8,360
87828,ein Gast allein,480785,Isabel,,Retiro,-34.59278,-58.38196,Private room,568,3,1,2019-08-02,0.56,2,88
89374,☼ Sunny   1 bedroom + balcony with views,319901,Ralf,,Recoleta,-34.59307,-58.40337,Entire home/apt,4257,3,51,2019-06-28,0.54,33,231
89857,Sunny apartment in Buenos Aires,488300,Mariano,,Balvanera,-34.60236,-58.39291,Entire home/apt,3406,7,0,,,1,364
91063,"Cosy, central apartment in BsAs",492560,Laurence,,Caballito,-34.61842,-58.43194,Entire home/apt,3292,3,54,2019-06-21,0.56,1,315
92689,Stunning 1BD w/terrace in Palermo,488973,Casilda Maria,,Palermo,-34.57682,-58.40062,Entire home/apt,4541,2,95,2019-07-25,0.94,2,345
93174,"B&B ""Tucuman 2430""1 room x 1 or 2p",500210,Luciano,,Balvanera,-34.60193,-58.40109,Private room,908,2,10,2019-04-07,0.10,4,365
93619,DEPARTMENT C / CABIN SECURITY,501789,Jessica Emerita,,San Cristobal,-34.62583,-58.40795,Shared room,3973,1,0,,,1,365
94830,Sophisticated Flat in Palermo,505796,Sunshine,,Palermo,-34.57509,-58.41869,Entire home/apt,1589,5,7,2019-02-18,0.16,1,365
96103,ROOM PALERMO best location in BA,510708,Alexia,,Palermo,-34.58187,-58.43543,Private room,1249,5,52,2019-08-22,0.53,1,264
96257,Lovely apartment in Buenos Aires,320183,Hortensia,,Retiro,-34.5981,-58.37775,Entire home/apt,3973,15,0,,,4,114
96490,AMPLIA habitación individual en Buenos Aires,512049,Cristina,,Palermo,-34.58405,-58.41106,Private room,1022,6,0,,,1,342
96810,Recoleta Luxury: Design and Style!,508291,Enzo,,Retiro,-34.59323,-58.3867,Entire home/apt,3689,3,31,2019-08-25,0.48,1,330
97043,Downtown 4 blocks away from Obelisk,514200,Ceferina De Jesus,,San Nicolas,-34.60517,-58.3884,Entire home/apt,2043,28,9,2013-11-25,0.10,2,327
98934,Monthly Apartment Recoleta,521351,Alfonsina,,Recoleta,-34.5899,-58.39027,Entire home/apt,3973,1,1,2011-08-09,0.01,1,365
99362,Depto Recoleta 3 dormitorios. Balcon y Wifi,417090,Mateo,,Recoleta,-34.59328,-58.39443,Entire home/apt,3406,10,15,2019-07-04,0.17,16,365
100080,Great downtown apartment!,526435,Laura,,San Nicolas,-34.60319,-58.38805,Entire home/apt,2100,3,23,2019-07-30,0.28,2,85
104343,Faena Hotel Stunning Views Private Exquisite Suite,542973,Brigitte,,Puerto Madero,-34.60126,-58.35488,Entire home/apt,6300,1,133,2019-08-13,1.40,1,357
106475,Artdecohouse Palermo,547581,Carol,,Recoleta,-34.59045,-58.40926,Entire home/apt,9082,3,109,2019-07-13,1.11,1,328
107220,Great Private Room!,555337,Anita & Sofía,,Almagro,-34.59828,-58.41283,Private room,795,7,5,2014-01-19,0.05,2,365
107259,Great place to 12 Tango lovers,555693,Vittoria,,Balvanera,-34.60485,-58.39448,Entire home/apt,22647,3,26,2019-03-13,0.29,2,353
108089,AMAZING PALERMO BEST VALUE w POOL,559463,Martin,,Palermo,-34.58643,-58.4242,Entire home/apt,2384,3,73,2019-08-25,0.97,5,193
108284,Historico y Luminoso Duplex Centro!,560338,Carlos,,San Nicolas,-34.6019,-58.37736,Entire home/apt,3122,2,227,2019-08-25,2.38,27,256
111501,Beautiful Apartment Palermo Vip Great location,570921,Emilce,,Palermo,-34.57808,-58.41184,Entire home/apt,3122,3,116,2019-07-31,1.17,2,293
111934,Bright Studio at Palermo Soho,570921,Emilce,,Palermo,-34.58156,-58.42862,Entire home/apt,2100,3,101,2019-04-22,0.99,2,357
115735,Premium Asian Loft in Buenos Aires,513930,Carlos Alberto,,Palermo,-34.59046,-58.43516,Entire home/apt,1476,14,42,2019-07-19,0.43,2,298
117548,"Palermo, Buenos Aires: Complete flat: ""Alma Mia"".",454822,D. / Lola,,Palermo,-34.57247,-58.41936,Entire home/apt,2838,56,0,,,2,225
118069,Luxury 1 Bedroom - 1.5 Bath,530261,Luciano,,Palermo,-34.58014,-58.43209,Entire home/apt,4881,2,17,2019-09-06,0.18,26,365
118070,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58533,-58.42802,Entire home/apt,5619,3,38,2019-06-10,0.39,26,351
118724,Department to 5 min to city centre,599519,Angel Francisco,,Almagro,-34.6,-58.43025,Private room,2724,1,0,,,1,365
119036,Amazing duplex in Recoleta,601227,Frederic,,Recoleta,-34.59078,-58.39751,Entire home/apt,2270,5,1,2019-09-16,1,2,364
119966,Room with library downtown,62183,Sonia,,Balvanera,-34.60564,-58.3994,Private room,1987,3,0,,,2,365
120874,Luxury 1 Bedroom - 1.5 Bath,530261,Luciano,,Recoleta,-34.5911,-58.39978,Entire home/apt,5676,2,9,2017-11-10,0.09,26,174
122328,Urban Mexican Apart in Buenos Aires,513930,Carlos Alberto,,Palermo,-34.58843,-58.43585,Entire home/apt,2838,14,28,2019-07-08,0.29,2,228
122907,Spotless entire apt. Ideal location,426566,Egle,,Almagro,-34.61879,-58.41556,Entire home/apt,1703,7,14,2018-07-01,0.14,8,267
125123,Beautiful room in Ap. near palermo,622759,Barbara,,Colegiales,-34.57353,-58.45365,Private room,1022,3,3,2015-09-01,0.04,3,364
126852,LUXURY  2 Br APT IN PUERTO MADERO B.A.!!!,628818,Sandra,,Puerto Madero,-34.61748,-58.36285,Entire home/apt,6811,30,0,,,5,0
127013,Great spacious 1 Bedroom / 2 Bathroom,530261,Luciano,,Recoleta,-34.59255,-58.40111,Entire home/apt,6811,4,28,2018-11-25,0.29,26,259
127353,Beautiful Apartment in downtown,630796,Jorge,,San Nicolas,-34.6033,-58.37923,Private room,48246,7,0,,,1,364
127822,"Barrancas Home, in Belgrano. Sunny full apartment.",632638,Mima,,Belgrano,-34.56286,-58.4543,Entire home/apt,28380,2,8,2018-01-13,0.23,3,89
129009,Tango Studio:Charming private room,637123,CristianyMichaela,,Constitucion,-34.62971,-58.38103,Private room,1703,5,15,2019-05-03,0.16,2,364
129900,Barrancas Home: Nice room + priv. bath sing/dbl,632638,Mima,,Belgrano,-34.56098,-58.45442,Private room,1419,2,22,2018-12-07,0.62,3,89
129932,Palermo View Studio at Palermo Uno Tower,319901,Ralf,,Palermo,-34.58264,-58.42451,Entire home/apt,4541,2,104,2019-09-10,1.05,33,296
130248,Small charmy and fully at Palermo,641573,Paula,,Palermo,-34.57693,-58.41193,Entire home/apt,1589,2,66,2019-04-20,0.83,7,338
130275,Van Gogh s apart at Palermo,641573,Paula,,Palermo,-34.57675,-58.41068,Entire home/apt,2100,2,14,2019-06-03,0.19,7,297
130349,"alquilo por noche,o semana",641884,Marcelo,,San Nicolas,-34.60462,-58.37764,Private room,5676,1,0,,,1,365
130424,Palermo Holly New Studio Apt - 4th floor - 33 m2,642182,Aike,,Palermo,-34.57935,-58.43484,Entire home/apt,3065,3,9,2012-12-31,0.09,2,177
131145,DONDE VIVI (1) Rooms for Rent .,645495,Viviana,,Almagro,-34.60818,-58.41911,Private room,1135,3,38,2018-09-30,0.38,2,365
131807,"Belgrano R, Private Room, Sunny ",648231,Vero,,Villa Ortuzar,-34.5771,-58.4694,Private room,1987,1,0,,,1,365
132298,Urban Escape ★ Studio with great views,319901,Ralf,,Recoleta,-34.59307,-58.40359,Entire home/apt,3689,2,110,2019-03-31,1.13,33,329
133043,Great Studio - Roof top Pool,530261,Luciano,,Recoleta,-34.59211,-58.40163,Entire home/apt,3973,3,15,2018-04-02,0.22,26,365
133654,Modern and Comfortable. Central location.Fast WiFi,426566,Egle,,Almagro,-34.61943,-58.41566,Entire home/apt,1305,4,35,2019-08-23,0.35,8,363
136986,Buena Vista - Panorama Riverviews ★★★★★,319901,Ralf,,Palermo,-34.58092,-58.42483,Entire home/apt,6811,2,126,2019-09-18,1.27,33,221
137017,Soho Sunset studio  with amazing views.,319901,Ralf,,Palermo,-34.58286,-58.42388,Entire home/apt,5108,2,176,2019-08-27,1.80,33,284
138690,Art Studio Hidden in the Quietest part of Recoleta,676972,Fabiana,,Recoleta,-34.59092,-58.39503,Entire home/apt,2441,2,231,2019-08-01,2.31,11,176
140142,Great 2 Bedroom/2 Bath Recoleta!,530261,Luciano,,Recoleta,-34.59327,-58.39631,Entire home/apt,6811,2,26,2019-04-03,0.28,26,361
140271,"Boedo, quiet wooded neighborhood",683383,Lorena,,Boedo,-34.6317,-58.41718,Private room,2838,1,0,,,1,365
143173,HabitacionPrivate Rooms in Congreso,499278,Nicolas,,Balvanera,-34.60735,-58.4029,Private room,1703,5,0,,,2,365
143211,Nice and bright studio in Recoleta,695054,Patricia,,Recoleta,-34.58769,-58.3999,Entire home/apt,1022,2,2,2018-11-13,0.06,3,167
143663,Apartement Buenos Aires,696693,Marcela,,Monserrat,-34.61297,-58.38701,Entire home/apt,2554,3,0,,,1,362
144192,Beautiful apartment in Buenos Aires,698994,Ruben,,Nueva Pompeya,-34.64889,-58.40792,Private room,2838,1,0,,,1,365
144827,LEMON TREE ★ 1 bedroom with great views,319901,Ralf,,Recoleta,-34.59468,-58.40493,Entire home/apt,5108,2,42,2019-05-11,0.44,33,304
146648,❤  Large  Sunset View Studio with balcony❤11 floor,319901,Ralf,,Recoleta,-34.59435,-58.40521,Entire home/apt,3519,3,101,2019-07-24,1.03,33,337
148284,Sunny Terrace Apart. in Downtown BA,407702,Ruy,,Monserrat,-34.61348,-58.38326,Entire home/apt,2384,2,255,2019-09-06,2.55,6,332
150594,Departamento Parque chacabuco,716702,Eugenia,,Parque Chacabuco,-34.63438,-58.44546,Private room,8457,7,0,,,1,365
152044,Charming 2BRApt in Upscale Recoleta,731684,Irma,,Recoleta,-34.5841,-58.39924,Entire home/apt,2838,2,66,2018-04-14,0.66,1,0
153878,"Recoleta's Heart : 7 pax, 3 Bedrm, 84 sqm, Sunny",739895,Chelo,,Recoleta,-34.5894,-58.38851,Entire home/apt,3746,2,62,2019-09-09,0.64,2,327
154427,Spotless apt. in a Great location. 100% Equipped.,426566,Egle,,Almagro,-34.62013,-58.41686,Entire home/apt,1192,4,55,2019-09-17,0.57,8,297
